id_pedido,id_cliente,Tipo_vivienda,Dirección,Comuna,Latitud,Longitud,fecha_entrega,día,a_ventana,b_ventana,peso_pedido,volumen_pedido
ORD-CL-202612-003371,13.555.003 - 6,False,"avenida. grecia 4946, Santiago, Santiago, Chile",Santiago,-33.467626260902,-70.580070798008,2026-12-28,28,540,1260,68918,461240
ORD-CL-202612-003372,5.318.872-4,False,"gran avenida jose miguel carrera 5847, Peñalolén, Santiago, Chile",Peñalolén,-33.508123749016,-70.656371488827,2026-12-28,28,540,1260,71666,295653
ORD-CL-202612-003373,10.772.894-6,False,"avenida. pajaritos 1016, San Miguel, Santiago, Chile",San Miguel,-33.517759346305,-70.757514410063,2026-12-28,28,540,1260,213750,973922
ORD-CL-202612-003374,11317309-0,False,"avenida. santa rosa 5696, Santiago, Santiago, Chile",Santiago,-33.511073937245,-70.637494743299,2026-12-27,27,540,1260,77752,271889
ORD-CL-202612-003375,22280532 - 6,False,"calle monjitas 469, Las Condes, Santiago, Chile",Las Condes,-33.436667123247,-70.64245018093,2026-12-27,27,540,1260,38338,232560
ORD-CL-202612-003376,16.928.013-6,False,"calle estado 4566, Ñuñoa, Santiago, Chile",Ñuñoa,-33.48621197222,-70.680203738976,2026-12-29,29,540,1260,266277,1358302
ORD-CL-202612-003377,20759906  -  8,True,"avenida. tobalaba 402, Lo Prado, Santiago, Chile",Lo Prado,-33.497236311213,-70.814456534229,2026-12-27,27,900,1020,351343,1667461
ORD-CL-202612-003378,11.709.525-5,False,"calle morande 9705, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,2026-12-27,27,540,1260,106573,737733
ORD-CL-202612-003379,5992398 - 0,False,"avenida. tobalaba 135, Peñalolén, Santiago, Chile",Peñalolén,-33.465661279148,-70.550313291859,2026-12-29,29,540,1260,215456,1346307
ORD-CL-202612-003380,5.405.159 - 6,False,"avenida. irarrazaval 1289, Recoleta, Santiago, Chile",Recoleta,-33.453200461461,-70.617893683767,2026-12-26,26,540,1260,142565,1125497
ORD-CL-202612-003381,6.985.075-1,False,"calle san diego 6535, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-28,28,540,1260,100615,571907
ORD-CL-202612-003382,13166401-8,False,"calle amunategui 775, Vitacura, Santiago, Chile",Vitacura,-33.439310150229,-70.65673419836,2026-12-26,26,540,1260,108302,792964
ORD-CL-202612-003383,13.694.545-4,True,"avenida. manuel montt 6090, San Miguel, Santiago, Chile",San Miguel,-33.561638181149,-70.563228518654,2026-12-29,29,1140,1260,352437,3214746
ORD-CL-202612-003384,12.492.700-8,False,"gran avenida jose miguel carrera 1240, San Miguel, Santiago, Chile",San Miguel,-33.498338607888,-70.65328622132,2026-12-29,29,540,1260,80552,503658
ORD-CL-202612-003385,18.869.132-5,True,"calle amunategui 7671, La Florida, Santiago, Chile",La Florida,-33.560632939791,-70.56213358452,2026-12-28,28,540,660,140172,819313
ORD-CL-202612-003386,6127937 - 4,False,"avenida. recoleta 3894, Recoleta, Santiago, Chile",Recoleta,-33.428306138071,-70.646805321675,2026-12-26,26,540,1260,116801,623887
ORD-CL-202612-003387,22.933.193-9,True,"avenida. vicuna mackenna 1106, Macul, Santiago, Chile",Macul,-33.455828490414,-70.629389030221,2026-12-29,29,540,660,100335,515326
ORD-CL-202612-003388,14.680.199-8,False,"avenida libertador bernardo o'higgins 6552, Maipú, Santiago, Chile",Maipú,-33.502748749919,-70.782470074847,2026-12-28,28,540,1260,63439,502289
ORD-CL-202612-003389,18.429.770-6,False,"calle huerfanos 8536, Puente Alto, Santiago, Chile",Puente Alto,-33.605908216687,-70.515425220332,2026-12-29,29,540,1260,226461,1788305
ORD-CL-202612-003390,20.827.561  -  3,True,"avenida. macul 2508, La Reina, Santiago, Chile",La Reina,-33.477646007398,-70.598832986361,2026-12-28,28,1020,1140,154450,808413
ORD-CL-202612-003391,12.153.457  -  7,False,"avenida. kennedy 9416, Las Condes, Santiago, Chile",Las Condes,-33.392744547036,-70.555399578071,2026-12-28,28,540,1260,59410,220157
ORD-CL-202612-003392,13006020-8,True,"calle huerfanos 6157, Las Condes, Santiago, Chile",Las Condes,-33.387883475693,-70.511751561823,2026-12-29,29,1020,1140,101606,683577
ORD-CL-202612-003393,21.205.627-1,True,"calle compania de jesus 3268, Santiago, Santiago, Chile",Santiago,-33.439443881362,-70.659929081174,2026-12-28,28,780,900,163267,1077026
ORD-CL-202612-003394,18737764-9,True,"avenida. americo vespucio 8747, San Miguel, Santiago, Chile",San Miguel,-33.534009313611,-70.607764310854,2026-12-27,27,1140,1260,44049,223878
ORD-CL-202612-003395,12334420 - 8,False,"calle teatinos 7022, Providencia, Santiago, Chile",Providencia,-33.4323744,-70.6098356,2026-12-27,27,540,1260,204921,1455933
ORD-CL-202612-003396,16.482.005-7,True,"calle morande 7141, La Florida, Santiago, Chile",La Florida,-33.529862802722,-70.602331827675,2026-12-27,27,660,780,58618,389483
ORD-CL-202612-003397,5.354.938-9,True,"calle teatinos 2846, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-28,28,900,1020,314208,2688427
ORD-CL-202612-003398,15437407-1,True,"calle santo domingo 6677, Quinta Normal, Santiago, Chile",Quinta Normal,-33.439842766824,-70.695467808671,2026-12-27,27,780,900,292687,1948123
ORD-CL-202612-003399,21.219.636 - 4,True,"avenida. pajaritos 3626, Estación Central, Santiago, Chile",Estación Central,-33.458617911353,-70.713213175,2026-12-28,28,1020,1140,68872,326675
ORD-CL-202612-003400,17996317 - 9,True,"avenida. macul 1380, Puente Alto, Santiago, Chile",Puente Alto,-33.629343818701,-70.590331792175,2026-12-27,27,900,1020,224179,560701
ORD-CL-202612-003401,5.928.181-2,False,"avenida. kennedy 5542, Ñuñoa, Santiago, Chile",Ñuñoa,-33.399290974732,-70.575444020675,2026-12-27,27,540,1260,267902,1738217
ORD-CL-202612-003402,9949344  -  7,False,"avenida. manuel montt 6884, Las Condes, Santiago, Chile",Las Condes,-33.561520897501,-70.563261656684,2026-12-28,28,540,1260,427837,3349140
ORD-CL-202612-003403,16.554.800-3,False,"calle estado 7420, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-28,28,540,1260,75572,561558
ORD-CL-202612-003404,19.174.623-5,True,"avenida. recoleta 598, Peñalolén, Santiago, Chile",Peñalolén,-33.506676602631,-70.582883438091,2026-12-29,29,1020,1140,304765,1585869
ORD-CL-202612-003405,14458746 - 3,True,"avenida. kennedy 9107, Recoleta, Santiago, Chile",Recoleta,-33.409282908945,-70.604791503124,2026-12-27,27,900,1020,809761,6569671
ORD-CL-202612-003406,22882722  -  8,True,"avenida. independencia 492, Las Condes, Santiago, Chile",Las Condes,-33.425362882987,-70.654854305106,2026-12-28,28,660,780,260809,1808931
ORD-CL-202612-003407,10271096-5,False,"avenida. vicuna mackenna 1694, Lo Prado, Santiago, Chile",Lo Prado,-33.465612235875,-70.627049165979,2026-12-28,28,540,1260,214580,1136541
ORD-CL-202612-003408,9.969.180 - 0,True,"calle san diego 6271, La Reina, Santiago, Chile",La Reina,-33.444107404651,-70.651651197417,2026-12-28,28,780,900,195642,884814
ORD-CL-202612-003409,21.805.407  -  4,True,"calle santo domingo 8500, Puente Alto, Santiago, Chile",Puente Alto,-33.60893935366,-70.577693810024,2026-12-29,29,900,1020,45015,277725
ORD-CL-202612-003410,17.918.199-5,False,"avenida. libertador bernardo o'higgins 3609, Providencia, Santiago, Chile",Providencia,-33.444087958636,-70.651120539127,2026-12-28,28,540,1260,61199,440098
ORD-CL-202612-003411,21196886-8,False,"avenida. matta 3211, Quinta Normal, Santiago, Chile",Quinta Normal,-33.419814751935,-70.690927700728,2026-12-28,28,540,1260,107045,776055
ORD-CL-202612-003412,18.957.760-4,True,"avenida. santa rosa 8851, Recoleta, Santiago, Chile",Recoleta,-33.446685972024,-70.645208795236,2026-12-27,27,1140,1260,125251,420840
ORD-CL-202612-003413,14.462.552-5,False,"calle morande 5878, Las Condes, Santiago, Chile",Las Condes,-33.398723296541,-70.512746004627,2026-12-29,29,540,1260,169580,1226549
ORD-CL-202612-003414,8972045 - 0,False,"calle amunategui 571, Vitacura, Santiago, Chile",Vitacura,-33.437104610558,-70.656925577087,2026-12-28,28,540,1260,356212,2141545
ORD-CL-202612-003415,21.697.296-8,True,"avenida. recoleta 2494, La Florida, Santiago, Chile",La Florida,-33.428344974118,-70.646816157879,2026-12-28,28,540,660,114775,912095
ORD-CL-202612-003416,16.776.894-4,True,"calle bandera 9307, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-28,28,1140,1260,234142,1579276
ORD-CL-202612-003417,16.662.364-5,False,"avenida. departamental 4836, Vitacura, Santiago, Chile",Vitacura,-33.510056762063,-70.583991580399,2026-12-27,27,540,1260,187358,1319848
ORD-CL-202612-003418,14.867.251-1,True,"calle catedral 3440, Independencia, Santiago, Chile",Independencia,-33.438297133888,-70.659944515034,2026-12-27,27,1140,1260,63746,510640
ORD-CL-202612-003419,12.235.504-7,True,"avenida kennedy 7107, Santiago, Santiago, Chile",Santiago,-33.394592610837,-70.560342180804,2026-12-27,27,540,660,234153,1665861
ORD-CL-202612-003420,22728569-9,False,"avenida. kennedy 3662, Maipú, Santiago, Chile",Maipú,-33.493688735136,-70.748385319673,2026-12-27,27,540,1260,141670,887232
ORD-CL-202612-003421,18125753  -  3,True,"calle catedral 808, Vitacura, Santiago, Chile",Vitacura,-33.548322410827,-70.59843830048,2026-12-28,28,1140,1260,78064,463597
ORD-CL-202612-003422,7396585 - 3,False,"avenida departamental 2586, Macul, Santiago, Chile",Macul,-33.508368922647,-70.608400861186,2026-12-27,27,540,1260,144021,1122819
ORD-CL-202612-003423,19045327 - 5,True,"avenida. recoleta 9547, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-27,27,900,1020,188539,1391519
ORD-CL-202612-003424,13.892.478-4,False,"avenida. irarrazaval 8356, Vitacura, Santiago, Chile",Vitacura,-33.45343260721,-70.570883932789,2026-12-28,28,540,1260,123613,854109
ORD-CL-202612-003425,15112652 - 8,False,"avenida santa rosa 4704, Lo Prado, Santiago, Chile",Lo Prado,-33.501146111053,-70.638970294681,2026-12-27,27,540,1260,59952,473853
ORD-CL-202612-003426,7.053.292-4,False,"calle merced 3468, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-27,27,540,1260,22090,199636
ORD-CL-202612-003427,13924812  -  6,True,"calle catedral 4984, Puente Alto, Santiago, Chile",Puente Alto,-33.604237001205,-70.555057684218,2026-12-28,28,900,1020,48649,338003
ORD-CL-202612-003428,14248081 - 3,True,"avenida. apoquindo 6693, La Florida, Santiago, Chile",La Florida,-33.553082864255,-70.610396585839,2026-12-28,28,900,1020,149089,966423
ORD-CL-202612-003429,6.742.327-9,True,"calle san antonio 2335, San Miguel, Santiago, Chile",San Miguel,-33.49020793498,-70.647203214768,2026-12-27,27,540,660,107025,624087
ORD-CL-202612-003430,17650281-9,True,"avenida irarrazaval 9016, San Miguel, Santiago, Chile",San Miguel,-33.45343260721,-70.570883932789,2026-12-27,27,1140,1260,130686,992924
ORD-CL-202612-003431,9.141.930-4,True,"calle merced 790, La Florida, Santiago, Chile",La Florida,-33.438195898704,-70.647839735474,2026-12-27,27,540,660,96051,583274
ORD-CL-202612-003432,7.828.785-0,False,"avenida. irarrazaval 9489, Maipú, Santiago, Chile",Maipú,-33.548013676083,-70.62612673528,2026-12-30,30,540,1260,48145,355988
ORD-CL-202612-003433,9.374.030-0,False,"avenida macul 3991, Macul, Santiago, Chile",Macul,-33.490358110029,-70.599756029342,2026-12-27,27,540,1260,170521,684425
ORD-CL-202612-003434,19949560-0,True,"calle merced 969, Puente Alto, Santiago, Chile",Puente Alto,-33.438301941237,-70.649634884995,2026-12-29,29,900,1020,37541,235055
ORD-CL-202612-003435,17149758 - 9,False,"calle san diego 3959, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-30,30,540,1260,97448,606162
ORD-CL-202612-003436,11.266.059-7,False,"avenida. las condes 3397, San Miguel, Santiago, Chile",San Miguel,-33.544457066159,-70.575793351677,2026-12-29,29,540,1260,202586,1112233
ORD-CL-202612-003437,17.155.797-7,False,"calle santo domingo 1864, Las Condes, Santiago, Chile",Las Condes,-33.427856131474,-70.544802147963,2026-12-28,28,540,1260,138507,688100
ORD-CL-202612-003438,22679223-0,False,"calle teatinos 3214, Lo Prado, Santiago, Chile",Lo Prado,-33.444727838885,-70.654178327001,2026-12-27,27,540,1260,214924,1475371
ORD-CL-202612-003439,16.111.501-1,True,"avenida mapocho 2352, Recoleta, Santiago, Chile",Recoleta,-33.432085141083,-70.66711598545,2026-12-28,28,1140,1260,190856,1741329
ORD-CL-202612-003440,15518813-9,True,"avenida. vitacura 843, Las Condes, Santiago, Chile",Las Condes,-33.412731652504,-70.603197875614,2026-12-28,28,1140,1260,143888,1296502
ORD-CL-202612-003441,12648503 - 0,False,"calle compania de jesus 8935, Independencia, Santiago, Chile",Independencia,-33.439443881362,-70.659929081174,2026-12-29,29,540,1260,118590,702032
ORD-CL-202612-003442,14515904-7,True,"avenida. independencia 275, Lo Prado, Santiago, Chile",Lo Prado,-33.45015193036,-70.725080283411,2026-12-29,29,1020,1140,151017,873239
ORD-CL-202612-003443,18190145 - 8,True,"avenida. matta 7432, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-30,30,1020,1140,104273,670559
ORD-CL-202612-003444,19.805.203-9,False,"calle santo domingo 7873, Macul, Santiago, Chile",Macul,-33.438813009724,-70.685838172926,2026-12-28,28,540,1260,206685,1326668
ORD-CL-202612-003445,22.904.284 - 0,True,"avenida. la florida 934, Peñalolén, Santiago, Chile",Peñalolén,-33.51012985368,-70.588463232828,2026-12-29,29,660,780,232791,1732375
ORD-CL-202612-003446,5.368.866 - 0,False,"avenida. pedro de valdivia 9478, Puente Alto, Santiago, Chile",Puente Alto,-33.582108992788,-70.590113292908,2026-12-29,29,540,1260,443794,3436213
ORD-CL-202612-003447,16.274.233-1,True,"avenida. grecia 1105, Santiago, Santiago, Chile",Santiago,-33.51276784662,-70.773007280013,2026-12-28,28,780,900,95759,584472
ORD-CL-202612-003448,11850979-9,True,"avenida. tobalaba 7248, Providencia, Santiago, Chile",Providencia,-33.432092661013,-70.584504772284,2026-12-27,27,1020,1140,226601,1426192
ORD-CL-202612-003449,5.510.620-3,True,"avenida. santa rosa 8266, Lo Prado, Santiago, Chile",Lo Prado,-33.536758594541,-70.634399546025,2026-12-29,29,540,660,184145,1243110
ORD-CL-202612-003450,9.680.586-0,True,"calle huerfanos 8101, San Miguel, Santiago, Chile",San Miguel,-33.525094614009,-70.669644233893,2026-12-29,29,1020,1140,3055,25059
ORD-CL-202612-003451,14.772.588 - 5,True,"avenida. departamental 5011, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-28,28,660,780,103486,530626
ORD-CL-202612-003452,7595359-6,True,"avenida matta 5065, Independencia, Santiago, Chile",Independencia,-33.405148506758,-70.678064025806,2026-12-30,30,1140,1260,228895,2229464
ORD-CL-202612-003453,19.331.820-7,False,"avenida. independencia 2414, San Miguel, Santiago, Chile",San Miguel,-33.403655158598,-70.663668173751,2026-12-30,30,540,1260,316924,2599852
ORD-CL-202612-003454,22.933.193-9,True,"avenida. vicuna mackenna 1106, Macul, Santiago, Chile",Macul,-33.455828490414,-70.629389030221,2026-12-30,30,660,780,216902,1548791
ORD-CL-202612-003455,17928987-3,False,"calle merced 1866, Lo Prado, Santiago, Chile",Lo Prado,-33.445778,-70.7394712,2026-12-28,28,540,1260,144323,656225
ORD-CL-202612-003456,17875000-0,True,"avenida. providencia 5716, Las Condes, Santiago, Chile",Las Condes,-33.428348419768,-70.619115940584,2026-12-28,28,1140,1260,217318,1680131
ORD-CL-202612-003457,9.689.641 - 2,True,"avenida. tobalaba 2551, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-29,29,1140,1260,132254,983831
ORD-CL-202612-003458,17313403  -  1,False,"avenida. la florida 7678, Macul, Santiago, Chile",Macul,-33.52312259086,-70.578237933496,2026-12-30,30,540,1260,222911,1257169
ORD-CL-202612-003459,13.227.312-6,True,"avenida. vitacura 1784, Lo Prado, Santiago, Chile",Lo Prado,-33.380077762616,-70.543067910637,2026-12-28,28,780,900,99004,487179
ORD-CL-202612-003460,11781750 - 3,False,"gran avenida jose miguel carrera 9176, Ñuñoa, Santiago, Chile",Ñuñoa,-33.542175450064,-70.665387648943,2026-12-27,27,540,1260,62202,576659
ORD-CL-202612-003461,14958222-0,False,"avenida. irarrazaval 9790, Lo Prado, Santiago, Chile",Lo Prado,-33.548851283732,-70.626035819073,2026-12-28,28,540,1260,108300,361887
ORD-CL-202612-003462,12.725.879 - 1,True,"avenida. mapocho 6728, Lo Prado, Santiago, Chile",Lo Prado,-33.423764995592,-70.727687947991,2026-12-29,29,1020,1140,211119,1630981
ORD-CL-202612-003463,5.433.342-8,True,"calle arturo prat 4641, La Reina, Santiago, Chile",La Reina,-33.403724903894,-70.715724812223,2026-12-27,27,540,660,23231,189129
ORD-CL-202612-003464,14595198  -  5,True,"avenida. irarrazaval 2601, La Florida, Santiago, Chile",La Florida,-33.454368475955,-70.604092206191,2026-12-28,28,540,660,25586,136582
ORD-CL-202612-003465,5928181-2,False,"avenida. kennedy 5542, Ñuñoa, Santiago, Chile",Ñuñoa,-33.399290974732,-70.575444020675,2026-12-28,28,540,1260,164771,1349862
ORD-CL-202612-003466,9177486-1,True,"calle merced 896, Lo Prado, Santiago, Chile",Lo Prado,-33.438411377712,-70.649584341158,2026-12-28,28,900,1020,80958,633143
ORD-CL-202612-003467,9.707.522-3,True,"avenida. matta 504, Quinta Normal, Santiago, Chile",Quinta Normal,-33.419814751935,-70.690927700728,2026-12-28,28,1140,1260,373207,2873755
ORD-CL-202612-003468,22576576 - 6,False,"avenida. grecia 1144, Quinta Normal, Santiago, Chile",Quinta Normal,-33.51290203316,-70.773657081449,2026-12-29,29,540,1260,356945,2438905
ORD-CL-202612-003469,8.659.756 - 4,True,"calle teatinos 5921, Macul, Santiago, Chile",Macul,-33.444727838885,-70.654178327001,2026-12-27,27,540,660,113296,675121
ORD-CL-202612-003470,8395310-4,False,"gran avenida jose miguel carrera 1084, La Florida, Santiago, Chile",La Florida,-33.550430572748,-70.60058055645,2026-12-28,28,540,1260,27614,233304
ORD-CL-202612-003471,14.741.684-1,False,"avenida. santa rosa 1070, La Reina, Santiago, Chile",La Reina,-33.457894509274,-70.643248070173,2026-12-28,28,540,1260,123165,1040893
ORD-CL-202612-003472,21.023.875-5,True,"avenida. macul 5944, San Miguel, Santiago, Chile",San Miguel,-33.505709815776,-70.591360136956,2026-12-28,28,780,900,78358,624146
ORD-CL-202612-003473,8823280-5,True,"calle monjitas 2575, Ñuñoa, Santiago, Chile",Ñuñoa,-33.435915093122,-70.641996798698,2026-12-29,29,1140,1260,5235,11880
ORD-CL-202612-003474,10.059.413  -  2,False,"calle amunategui 7156, Peñalolén, Santiago, Chile",Peñalolén,-33.439185,-70.6581195,2026-12-29,29,540,1260,190921,949453
ORD-CL-202612-003475,15.306.485-5,True,"calle monjitas 3087, Recoleta, Santiago, Chile",Recoleta,-33.435915093122,-70.641996798698,2026-12-29,29,780,900,266352,2042175
ORD-CL-202612-003476,14.921.076-6,False,"calle san antonio 4837, Independencia, Santiago, Chile",Independencia,-33.437621089834,-70.648432127502,2026-12-29,29,540,1260,220652,1856448
ORD-CL-202612-003477,16.530.563-1,False,"calle huerfanos 4870, Providencia, Santiago, Chile",Providencia,-33.439867210579,-70.653027298889,2026-12-28,28,540,1260,72998,714444
